Bonus: ID,Beam Energy,Beam Type,Magnet Energy,Eudaq,TDaq,Scintillator Thickness,Most Recent Alignment Run (EUDAQ),All micromegas? y/n,Voltage,How to use: 
381,DESY Chain,,New Run,185,1571992354,SC,,,,
c,,,,,,,,,,
382,DESY Chain,,New Run,186,1571993666,1cm SC Voltage adjustment for thicker SC,,,,
"QDC :
• ch 0: scint
• ch 1: cal 1
• ch 2: cal 2
• ch 3: cal 3
• ch 4: cal 4
• ch 5: cal 0

TDC :
• ch 0: DWC0 L
• ch 1: DWC0 R
• ch 2: DWC0 U
• ch 3: DWC0 D
• ch 4: DWC1 L
• ch 5: DWC1 R
• ch 6: DWC1 U
• ch 7: DWC1 D

MMF8s:
• MMFE8_02: MM 1 Left
• MMFE8_03: MM 1 Right
• MMFE8_05: MM 2 Top

High Voltage : 
HV1 (LBUS 0)
• 0: DWC1 (previously MM1) 
• 1: MM1 
• 2: MM2 
• 3: MM3 

HV2 (LBUS 1)
• 0: MM3 
• 1: MM3
• 2: DWC0

HV3 (LBUS 0)
• 0: Cal 0 
• 1: Cal 1
• 2: Cal 2
• 3: Cal 3

HV4 (LBUS 1)
• 0: Cal 4
• 1: Scint

Analog Inputs (just for completeness):
A1: Scint
A2: L
A3: R
A4: U
A5: D
A6; Busy to area
A7: Trigger out area
A8: DWC1 L
A9: DWC1 R
A10: DWC1 U
A11: DWC1 D

B1: Cal 0
B2: Cal 1
B3: Cal 2
B4: Cal 3
B5: Cal 4

##Config file notes
1) For the size of the mimosa detectors the config file gives the pitch (distance between pixels) and number of
pixels in the x and y directions
2) For the MMFE8 and TDC trees, there is also an ""N""+""branch name"" named tree. This is because the MMFE8 and TDC
can record multiple hits per event, so the N-branches give the number of hits per event in the corresponding branch",,,,,,,,,,
383,General,,Other,,,What is everything plugged into?,,,,
"We went into the beamline and attempted to add the 2cm thick scintillator. However, the space for the
scintillator to be inserted is exactly 2cm, and the 2cm scintillator is wrapped in tape and stuff so it doesn't
fit. :(

Instead, we added .5 cm scintillator. 

We also put some more tape on the calorimeters",,,,,,,,,,
384,General,,Other,,,Experimental Updates,,,,
,,,,,,,,,,
385,DESY Chain,,Other,,,0.5 cm scintillator starting from here,,,,
"Particles: e+
Energy: 5 GeV

PMT Voltage: -1580 V",,,,,,,,,,
386,DESY Chain,,New Run,187,1572001725,Scint 0.5,,,,
50000 events,,,,,,,,,,
387,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 5 GeV

PMT Voltage: -1630 V",,,,,,,,,,
388,DESY Chain,,New Run,188,1572002093,Scint 0.5,,,,
54000 events,,,,,,,,,,
389,DESY Chain,,Run Details,,,End of run,,,,
The peak is around QDC = 1700. Let's leave it like this to see the tail of the distribution,,,,,,,,,,
390,DESY Chain,,Other,,,Staying at PMT -1630 V,,,,
"Particles: e+
Energy: 5 GeV
BRM: 0 A",,,,,,,,,,
391,DESY Chain,,New Run,189,1572002868,Alignment run,,,,
102 kEvents,,,,,,,,,,
392,DESY Chain,,Other,,,End of run,,,,
"Particles: e+
Energy: 5 GeV
BRM: 375 A",,,,,,,,,,
393,DESY Chain,,New Run,190,1572003556,Scint 0.5,,,,
104 kEvents,,,,,,,,,,
394,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 5 GeV
BRM: 250 A",,,,,,,,,,
395,DESY Chain,,New Run,191,1572004238,Scint 0.5,,,,
98 kEvents,,,,,,,,,,
396,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 3 GeV
BRM: 125 A",,,,,,,,,,
397,DESY Chain,,New Run,192,1572004934,Scint 0.5,,,,
"Particles: e+
Energy: 3 GeV
BRM: 200 A",,,,,,,,,,
398,DESY Chain,,New Run,193,1572005884,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
399,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 1 GeV
BRM: 75 A",,,,,,,,,,
400,DESY Chain,,New Run,194,1572006472,Scint 0.5,,,,
128 kEvents,,,,,,,,,,
401,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 1 GeV
BRM: 50 A",,,,,,,,,,
402,DESY Chain,,New Run,195,1572006850,Scint 0.5,,,,
110 kEvents,,,,,,,,,,
403,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 1 GeV
BRM: 25 A",,,,,,,,,,
404,DESY Chain,,New Run,196,1572007197,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
405,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 1 GeV
BRM: 0 A",,,,,,,,,,
406,DESY Chain,,New Run,197,1572007510,Scint 0.5,,,,
101 kEvents,,,,,,,,,,
407,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e+
Energy: 3 GeV
BRM: 0 A",,,,,,,,,,
408,DESY Chain,,New Run,198,1572007834,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
409,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 5 GeV
BRM: 0 A",,,,,,,,,,
410,DESY Chain,,New Run,199,1572008331,Scint 0.5,,,,
105 kEvents,,,,,,,,,,
411,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 5 GeV
BRM: 375 A",,,,,,,,,,
412,DESY Chain,,New Run,200,1572008983,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
413,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 5 GeV
BRM: 250 A",,,,,,,,,,
414,DESY Chain,,New Run,201,1572009598,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
415,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 3 GeV
BRM: 200 A (uncertain. Maybe 250? Check deflection!)",,,,,,,,,,
416,DESY Chain,,New Run,203,1572010530,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
417,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 3 GeV
BRM: 125 A",,,,,,,,,,
418,DESY Chain,,New Run,204,1572010964,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
419,DESY Chain,,Run Details,,,End of run,,,,
100 kEvents,,,,,,,,,,
420,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 3 GeV
BRM: 0 A",,,,,,,,,,
421,DESY Chain,,New Run,205,1572011373,Scint 0.5,,,,
200 kEvents,,,,,,,,,,
422,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 1 GeV
BRM: 0 A",,,,,,,,,,
423,DESY Chain,,New Run,206,1572012186,Scint 0.5,,,,
100 kEvents,,,,,,,,,,
424,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 1 GeV
BRM: 25 A",,,,,,,,,,
425,DESY Chain,,New Run,207,1572012538,Scint 0.5,,,,
115 kEvents,,,,,,,,,,
426,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 1 GeV
BRM: 50 A",,,,,,,,,,
427,DESY Chain,,New Run,208,1572012923,Scint 0.5,,,,
118k Events,,,,,,,,,,
428,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 1 GeV
BRM: 25 A",,,,,,,,,,
429,DESY Chain,,New Run,209,1572013337,Scint 0.5,,,,
150k Events,,,,,,,,,,
430,DESY Chain,,Run Details,,,End of run,,,,
"Particles: e-
Energy: 6 GeV
BRM: 0 A

Alignment",,,,,,,,,,
431,DESY Chain,,Calibration,210,1572013869,Scint 0.5,,,,
"130,000 events.",,,,,,,,,,
432,DESY Chain,,Run Details,,,End of run,,,,
have a good night!,,,,,,,,,,
465,General,,Other,,,End of a official night shift,,,,
There was an undervoltage and it switched itself off. When we turned it on it sparked. Replaced it with a different one.,,,,,,,,,,
468,General,,Problem,,,VME crate CORBO board replacement,,,,
"MM: 4 liters/hour
 DWC: 3.5 liters/hour",,,,,,,,,,
470,General,,Gas Conditions,,,Gas readings after placement of micromega,,,,
"Beam energy: 5 GeV
 Positrons
 Weren't getting triggers so we stopped the run (0 events)",,,,,,,,,,
471,DESY Chain,,New Run,211,,Run to check if detectors are centered,,,,
"In line with beam, rotated frame of DWC counterclockwise about 1 cm
 In line with beam, moved to the left 1 cm",,,,,,,,,,
472,General,,Other,,,Moved DWC and micromega 2,,,,
"Rotated DWC 2 cm counterclockwise in line with beam
 Moved micromega 2 2 cm to the left",,,,,,,,,,
473,General,,Other,,,Moved DWC and micromega 2,,,,
"Forgot to switch part of NIM crate on which is why the last run didn't have any triggers or events
 Beam energy: 5 GeV
 Positrons",,,,,,,,,,
474,DESY Chain,,New Run,212,,Run to check if detectors are centered,,,,
"Lots of noise in micromega 2
 Still looking into beam alignment",,,,,,,,,,
475,DESY Chain,,Run Details,,,End of run,,,,
Moved micromega 2 4 cm to right,,,,,,,,,,
476,General,,Other,,,Moved micromega 2,,,,
Shifted micromega 2 1 cm left,,,,,,,,,,
477,General,,Other,,,Moved micromega 2,,,,
"Scintillator out of beam
 5 GeV
 Positrons
 No magnet",,,,,,,,,,
478,DESY Chain,,New Run,216,1572083953,New alignment run,,,,
"MMFE8 0
 -Increased threshold on VMM 0 to 280
 -Masked channel 63 of VMM 7",,,,,,,,,,
479,DESY Chain,,Other,,,Change of configuration for subsequent runs,,,,
199k events,,,,,,,,,,
480,DESY Chain,,Run Details,216,1572083953,End of run,,,,
"Beam energy: 5.0 GeV
 Positrons
 BRM: 500 amps",,,,,,,,,,
481,DESY Chain,,New Run,217,1572085539,DESY Chain baseline run with BRM,,,,
"No beam, we don't know why
 Beam appeared again, sometimes at a lower rate, still not constant",,,,,,,,,,
482,General,,Run Details,,,Baseline run with BRM,,,,
100k events,,,,,,,,,,
483,DESY Chain,,Run Details,,,End of run,,,,
"MMFE8 1
 -masked channel 40 of VMM 1",,,,,,,,,,
484,DESY Chain,,Other,,,Change of configuaration for subsequent runs,,,,
"Beam energy: 5 GeV
 Positrons
 BRM: 250 amps",,,,,,,,,,
485,DESY Chain,,New Run,218,1572087074,Baseline run with BRM,,,,
100k events,,,,,,,,,,
486,DESY Chain,,Run Details,,,End of run,,,,
"Beam energy: 3 GeV
 Positrons
 BRM: 300 amps",,,,,,,,,,
487,DESY Chain,,New Run,220,1572087790,New alignment run,,,,
117k events.,,,,,,,,,,
488,DESY Chain,,Run Details,,,End of run,,,,
"3 GeV
 150 A",,,,,,,,,,
489,DESY Chain,,New Run,221,1572088297,Start of run,,,,
,,,,,,,,,,
490,DESY Chain,,Run Details,,,End of run,,,,
"3 GeV
 0 A (BRM)",,,,,,,,,,
491,DESY Chain,,New Run,228,1572089428,Start of run,,,,
100k Events,,,,,,,,,,
492,DESY Chain,,Run Details,,,End of run,,,,
"1 GeV
 100 A (BRM)
 37.42 A (magnet)",,,,,,,,,,
493,DESY Chain,,New Run,229,1572089902,Start of run,,,,
"100k events
 Data running off edge of DWC according to graph",,,,,,,,,,
494,DESY Chain,,Run Details,,,End of run,,,,
"1 GeV
 50 A (BRM)",,,,,,,,,,
495,DESY Chain,,New Run,230,1572090334,Start of run,,,,
100k events,,,,,,,,,,
496,DESY Chain,,Run Details,,,End of run,,,,
"1 GeV
 0 A (BRM)",,,,,,,,,,
497,DESY Chain,,New Run,231,1572090729,Start of run,,,,
100k events,,,,,,,,,,
498,DESY Chain,,Run Details,,,End of run,,,,
"-5 GeV
 -187.297 A (magnet)
 500 A (BRM)
 electrons",,,,,,,,,,
499,DESY Chain,,New Run,234,1572091455,Start of run,,,,
101k events,,,,,,,,,,
500,DESY Chain,,Run Details,,,End of run,,,,
"-5 GeV
 250 A (BRM)
 electrons",,,,,,,,,,
501,DESY Chain,,New Run,235,1572092221,Start of run,,,,
100k events,,,,,,,,,,
502,DESY Chain,,Run Details,,,End of run,,,,
"-5 GeV
 0 A (BRM)
 electrons",,,,,,,,,,
503,DESY Chain,,New Run,236,1572092946,Start of run,,,,
100k events,,,,,,,,,,
504,DESY Chain,,Run Details,,,End of run,,,,
"-3 GeV
 -112.398 A (Magnet)
 300 A (BRM)
 Electrons",,,,,,,,,,
505,DESY Chain,,New Run,237,1572093775,Start of Run,,,,
100k events,,,,,,,,,,
506,DESY Chain,,Run Details,,,End of run,,,,
"-3 GeV
 150 A
 Electrons",,,,,,,,,,
507,DESY Chain,,New Run,238,1572094221,Start of run,,,,
130K events,,,,,,,,,,
508,DESY Chain,,Run Details,,,End of run,,,,
"-3 GeV
 0 A (BRM)
 electrons",,,,,,,,,,
509,DESY Chain,,New Run,239,1572094751,Start of run,,,,
100k events,,,,,,,,,,
510,DESY Chain,,Run Details,,,End of run,,,,
"-1 GeV
 -37.461 A (magnet)
 100 A (BRM)
 electrons",,,,,,,,,,
511,DESY Chain,,Run Details,240,1572095247,Start of Run,,,,
100k events,,,,,,,,,,
512,DESY Chain,,Run Details,,,End of run,,,,
"-1 GeV
 50 A
 electrons",,,,,,,,,,
513,DESY Chain,,New Run,241,1572095620,Start of run,,,,
100k events,,,,,,,,,,
514,DESY Chain,,Run Details,,,End of run,,,,
"-1 GeV
 0 A (BRM)
 electrons",,,,,,,,,,
515,DESY Chain,,New Run,242,1572095989,Start of run,,,,
100k events,,,,,,,,,,
516,DESY Chain,,Run Details,,,End of run,,,,
,,,,,,,,,,
517,DESY Chain,,Calibration,243,1572096305,Auto-trigger run,,,,
200k events,,,,,,,,,,
518,DESY Chain,,Calibration,,,End of auto-trigger run,,,,
"Event count consistently goes up 1000 events, as expected of pre-defined 1 kHz rate. So, mimosa detectors are fine.",,,,,,,,,,
519,General,,Calibration,,,Auto-trigger observation (no problems with mimosas),,,,
1470 V,,,,,,,,,,
520,General,,Other,,,Moved 2 cm scintillator into beam,,,,
"5 GeV
 187.297 A (Magnet)
 0 A (BRM)
 positrons",,,,,,,,,,
521,DESY Chain,,New Run,245,1572097505,Start of run with 2 cm scintillator,,,,
"Scintillator voltage too high
 34k events",,,,,,,,,,
522,DESY Chain,,Run Details,,,End of run,,,,
1450 V,,,,,,,,,,
523,General,,Other,,,Changed 2 cm scintillator voltage,,,,
"Scintillator voltage fixed to *1450 V*
 1 GeV
 0 A (BRM)
 Positrons",,,,,,,,,,
524,DESY Chain,,New Run,246,1572097787,Start of run,,,,
100k events,,,,,,,,,,
525,DESY Chain,,Run Details,,,End of run,,,,
"5 GeV
 250 A (BRM)
 positrons
 2 cm scintillator",,,,,,,,,,
526,DESY Chain,,New Run,247,1572098569,Start of run,,,,
100k events,,,,,,,,,,
527,DESY Chain,,Run Details,,,End of run,,,,
"5 GeV
 500 A (BRM)
 positrons
 2 cm scintillator",,,,,,,,,,
528,DESY Chain,,New Run,248,1572099283,Start of run,,,,
104k events,,,,,,,,,,
529,DESY Chain,,Run Details,,,End of run,,,,
"3 GeV
 0 A (BRM)
 positrons
 2 cm scintillator",,,,,,,,,,
530,DESY Chain,,New Run,249,1572100097,Start of run,,,,
100k events,,,,,,,,,,
531,DESY Chain,,Run Details,,,End of run,,,,
"Particle: positrons
 Beam: 3GeV
 BRM: 150 A",,,,,,,,,,
532,DESY Chain,,New Run,250,1572100629,2 cm SC Start Run,,,,
Events: 108023,,,,,,,,,,
533,DESY Chain,,Run Details,250,,End Run,,,,
"Particle: positrons
 Beam: 3GeV
 BRM: 300 A",,,,,,,,,,
534,DESY Chain,,New Run,251,1572101077,2 cm SC Start Run,,,,
Events: 106974,,,,,,,,,,
535,DESY Chain,,Run Details,251,,End Run,,,,
"Particle: positrons
 Beam: 1GeV
 BRM: 0 A",,,,,,,,,,
536,DESY Chain,,New Run,254,1572101587,2 cm SC Start Run,,,,
Entries: 103692,,,,,,,,,,
537,DESY Chain,,Run Details,254,,End Run,,,,
"Particle: positrons
 Beam: 1GeV
 BRM: 50 A",,,,,,,,,,
538,DESY Chain,,New Run,255,1572102133,2 cm SC Start Run,,,,
Entries:103426,,,,,,,,,,
539,DESY Chain,,Run Details,255,,End Run,,,,
"Particle: positrons
 Beam: 1GeV
 BRM: 100 A",,,,,,,,,,
540,DESY Chain,,New Run,256,1572102470,2 cm SC Start Run,,,,
Entries: 120942,,,,,,,,,,
541,DESY Chain,,Run Details,265,,End Run,,,,
"Particle: electrons
 Beam: 1GeV
 BRM: 0A",,,,,,,,,,
542,DESY Chain,,New Run,257,1572102973,2 cm SC Start Run,,,,
Entries: 114583,,,,,,,,,,
543,DESY Chain,,Run Details,257,,End Run,,,,
"Particle: electrons
 Beam: 1 GeV
 BRM: 50A",,,,,,,,,,
544,DESY Chain,,New Run,258,1572103468,2 cm SC Start Run,,,,
Entries: 107972,,,,,,,,,,
545,DESY Chain,,Run Details,258,,End Run,,,,
"DON'T USE THIS. THE SELECTOR MAGNET MAY NOT HAVE BEEN SET
 
 Particle: electrons
 > Beam: 1GeV
 > BRM: 0A",,,,,,,,,,
546,DESY Chain,,New Run,257,1572102973,2 cm SC Start Run,,,,
"DON'T USE THIS. THE SELECTOR MAGNET MAY NOT HAVE BEEN SET
 
 Particle: electrons
 > Beam: 1 GeV
 > BRM: 50A",,,,,,,,,,
547,DESY Chain,,New Run,258,1572103468,2 cm SC Start Run,,,,
"Particle: electrons
 Beam: 1 GeV
 BRM: 0A",,,,,,,,,,
548,DESY Chain,,New Run,259,1572104299,2 cm SC Start Run,,,,
Entries: 100136,,,,,,,,,,
549,DESY Chain,,Run Details,259,,End Run,,,,
"Particle: electrons
 Beams: 1 GeV
 BRM: 50A",,,,,,,,,,
550,DESY Chain,,New Run,260,1572104678,2 cm SC Start Run,,,,
Entries: 108851,,,,,,,,,,
551,DESY Chain,,Run Details,260,,End Run,,,,
"Particle: electrons
 Beam: 1 GeV
 BRM: 100A",,,,,,,,,,
552,DESY Chain,,New Run,261,1572105037,2 cm SC Start Run,,,,
Entries: 101564,,,,,,,,,,
553,DESY Chain,,Run Details,261,,End Run,,,,
"Particles: electrons
 Beam: 3GeV
 BRM: 100A",,,,,,,,,,
554,DESY Chain,,New Run,262,1572105397,2 cm SC Start Run,,,,
Entries: 100430,,,,,,,,,,
555,DESY Chain,,Run Details,262,,End Run,,,,
"Particle: electrons
 Beam: 3GeV
 BRM: 150A",,,,,,,,,,
556,DESY Chain,,New Run,263,1572105827,2 cm SC Start Run,,,,
Entries: 100486,,,,,,,,,,
557,DESY Chain,,Run Details,263,,End Run,,,,
"Particle: electrons
 Beam: 3GeV
 BRM: 300A",,,,,,,,,,
558,DESY Chain,,New Run,264,1572106243,2 cm SC Start Run,,,,
Entries: 108940,,,,,,,,,,
559,DESY Chain,,Run Details,264,,End Run,,,,
"Particles: electrons
 Beam: 3GeV
 BRM: 0A",,,,,,,,,,
560,DESY Chain,,New Run,265,1572106685,2 cm SC Start Run,,,,
Entries: 101449,,,,,,,,,,
561,DESY Chain,,Run Details,265,,End Run,,,,
"Particle: electrons
 Beam: 5GeV
 BRM: 0A",,,,,,,,,,
562,DESY Chain,,New Run,266,1572107138,2 cm SC Start Run,,,,
Entries: 100271,,,,,,,,,,
563,DESY Chain,,Run Details,266,,End Run,,,,
"Particles: electrons
 Beam: 5GeV
 BRM: 250A",,,,,,,,,,
564,DESY Chain,,New Run,267,1572107806,2 cm SC Start Run,,,,
Entries: 108931,,,,,,,,,,
565,DESY Chain,,Run Details,267,,End Run,,,,
"Particles: electrons
 Beam: 5GeV
 BRM: 500A",,,,,,,,,,
566,DESY Chain,,New Run,268,1572108522,2 cm SC Start Run,,,,
Entries: 100188,,,,,,,,,,
567,DESY Chain,,Run Details,268,,End Run 2 cm SC,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"5 GeV
 positrons
 1 cm Scintillator - 1450 Volts",,,,,,,,,,
608,DESY Chain,,New Run,269,1572128197,Test scintillator run,,,,
End of scintillator test run,,,,,,,,,,
609,DESY Chain,,Run Details,,,End of run,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
,,,,,,,,,,
"Checking voltage on scintillator
 1680 V.
 5 GeV positrons",,,,,,,,,,
640,DESY Chain,,New Run,271,1572167203,Alignment run,,,,
17k events,,,,,,,,,,
641,DESY Chain,,Run Details,,,End of alignment run,,,,
"Checking scintillator voltage - 1630 V
 5 GeV electrons",,,,,,,,,,
642,DESY Chain,,New Run,272,1572167586,Start of Alignment Run,,,,
,,,,,,,,,,
643,DESY Chain,,Run Details,,,End of run,,,,
"Scintillator at 1580 V
 5 GeV positrons",,,,,,,,,,
644,DESY Chain,,New Run,273,1572167644,Start of Alignment Run,,,,
250k events.,,,,,,,,,,
645,DESY Chain,,Run Details,,,End of run,,,,
"Scintillator at 1530 V
 5 GeV positrons",,,,,,,,,,
646,DESY Chain,,New Run,274,1572169200,Start of Alignment Run,,,,
50k events,,,,,,,,,,
647,DESY Chain,,Run Details,,,End of run,,,,
"Scintillator at 1580 V
 250 A (BRM)
 5 GeV positrons",,,,,,,,,,
648,DESY Chain,,New Run,275,1572169691,Start of run,,,,
100k events,,,,,,,,,,
649,DESY Chain,,Run Details,,,End of run,,,,
"5 GeV
 500 A (BRM)
 positrons",,,,,,,,,,
650,DESY Chain,,New Run,276,1572170351,Start of run,,,,
"3 GeV
 150 A
 positrons",,,,,,,,,,
651,DESY Chain,,New Run,277,1572171025,Start of run,,,,
100k events,,,,,,,,,,
652,DESY Chain,,Run Details,,,End of run,,,,
"3 GeV
 300 A (BRM)
 positrons",,,,,,,,,,
653,DESY Chain,,New Run,278,1572171442,Start of run,,,,
100k events,,,,,,,,,,
654,DESY Chain,,New Run,,,End of run,,,,
"3 GeV
 0 A (BRM)",,,,,,,,,,
655,DESY Chain,,New Run,279,1572171865,Start of run,,,,
100k events,,,,,,,,,,
656,DESY Chain,,Run Details,,,End of run,,,,
"1 GeV
 0 A (BRM)",,,,,,,,,,
657,DESY Chain,,New Run,280,1572172309,Start of run,,,,
100k events,,,,,,,,,,
658,DESY Chain,,Run Details,,,End of run,,,,
"1 GeV
 50 A (BRM)
 positrons",,,,,,,,,,
659,DESY Chain,,New Run,281,1572172623,Start of run,,,,
100k events,,,,,,,,,,
660,DESY Chain,,Run Details,,,End of run,,,,
"1 GeV
 100 A (BRM)
 positrons",,,,,,,,,,
661,DESY Chain,,New Run,282,1572172945,Start of run,,,,
110k events,,,,,,,,,,
662,DESY Chain,,Run Details,,,End of run,,,,
"-1 GeV
 100 A (BRM)
 Electrons",,,,,,,,,,
663,DESY Chain,,New Run,283,1572173331,Start of run,,,,
100k events,,,,,,,,,,
664,DESY Chain,,Run Details,,,End of run,,,,
"-1 GeV
 50 A (BRM)
 electrons",,,,,,,,,,
665,DESY Chain,,New Run,284,1572173645,Start of run,,,,
111k events,,,,,,,,,,
666,DESY Chain,,Run Details,,,End of run,,,,
"-1 GeV
 0 A (BRM)
 electrons",,,,,,,,,,
667,DESY Chain,,New Run,285,1572173990,Start of run,,,,
100k events,,,,,,,,,,
668,DESY Chain,,Run Details,,,End of run,,,,
"-3 GeV
 0 A (BRM)
 Electrons",,,,,,,,,,
669,DESY Chain,,New Run,286,1572174366,Start of run,,,,
100k events,,,,,,,,,,
670,DESY Chain,,Run Details,,,End of run,,,,
"-3 GeV
 150 A (BRM)
 electrons",,,,,,,,,,
671,DESY Chain,,New Run,287,1572174791,Start of run,,,,
100k events,,,,,,,,,,
672,DESY Chain,,Run Details,,,End of run,,,,
"-3 GeV
 300 A (BRM)
 Electrons.",,,,,,,,,,
673,DESY Chain,,New Run,288,1572175181,Start of run,,,,
100k events,,,,,,,,,,
674,DESY Chain,,Run Details,,,End of run,,,,
"-5 GeV
 500 A (BRM)
 electrons",,,,,,,,,,
675,DESY Chain,,New Run,289,1572175587,Start of run,,,,
100k events.,,,,,,,,,,
676,DESY Chain,,Run Details,,,End of run,,,,
"-5 GeV
 250 A (BRM)
 electrons",,,,,,,,,,
677,DESY Chain,,New Run,290,1572176260,Start of run,,,,
100k events,,,,,,,,,,
678,DESY Chain,,Run Details,,,End of run,,,,
"-5 GeV
 0 A (BRM)
 electrons",,,,,,,,,,
679,DESY Chain,,New Run,291,1572176931,Start of run,,,,
100k events.,,,,,,,,,,
680,DESY Chain,,Run Details,,,End of run,,,,
Currently at 1700 V,,,,,,,,,,
681,General,,Calibration,,,Tuning scintillator voltage,,,,
1750 V,,,,,,,,,,
682,General,,Calibration,,,Tuning scintillator voltage,,,,
"Scintillator (crystal) is at 1800 V
 Particles: 5 GeV electrons
 BRM: 0 A
 (mostly for alignment)",,,,,,,,,,
683,DESY Chain,,New Run,295,1572179299,Crystal scintillator run,,,,
End of alignment run (crystal scintillator) w/ 200K events,,,,,,,,,,
684,DESY Chain,,Run Details,295,1572179299,End of run,,,,
"Particle: 5 GeV electrons
 BRM: 250 A",,,,,,,,,,
685,DESY Chain,,New Run,296,1572180849,Start of run,,,,
"At 250 A, the BRM caused the particles to bend outside the MM, etc. so reducing current",,,,,,,,,,
686,DESY Chain,,Run Details,296,1572180849,End of run,,,,
